Day,X,Y,Z,VX,VY,VZ
353,-0.385031,-0.184154,0.0202665,0.00638411,-0.0239462,-0.00254253
354,-0.377918,-0.207744,0.0176862,0.00781053,-0.0232143,-0.00261355
355,-0.369414,-0.230569,0.0150408,0.00916737,-0.0224192,-0.00267303
356,-0.359588,-0.25257,0.0123416,0.010455,-0.0215665,-0.00272145
357,-0.34851,-0.27369,0.00959942,0.0116741,-0.0206611,-0.00275928
358,-0.336246,-0.293881,0.0068246,0.0128253,-0.0197074,-0.00278694
359,-0.322866,-0.313094,0.0040271,0.0139094,-0.0187097,-0.00280483
360,-0.308435,-0.33129,0.0012165,0.0149271,-0.0176714,-0.00281332
361,-0.29302,-0.348427,-0.00159798,0.0158791,-0.016596,-0.00281276
362,-0.276686,-0.364472,-0.00440745,0.0167662,-0.0154863,-0.00280344
363,-0.259497,-0.379391,-0.00720331,0.017589,-0.0143452,-0.00278566
364,-0.241518,-0.393155,-0.00997722,0.0183481,-0.013175,-0.00275966
365,-0.222811,-0.405734,-0.0127211,0.019044,-0.0119781,-0.00272567
366,-0.20344,-0.417104,-0.015427,0.019677,-0.0107564,-0.00268389
367,-0.183468,-0.427241,-0.0180874,0.0202474,-0.00951186,-0.0026345
368,-0.162957,-0.436123,-0.0206946,0.0207554,-0.00824625,-0.00257766
369,-0.141969,-0.443729,-0.0232413,0.0212007,-0.00696121,-0.00251349
370,-0.120567,-0.450041,-0.0257202,0.0215835,-0.0056583,-0.00244212
371,-0.0988139,-0.455042,-0.0281241,0.0219032,-0.00433902,-0.00236363
372,-0.0767727,-0.458717,-0.0304461,0.0221596,-0.00300482,-0.00227811
373,-0.0545071,-0.46105,-0.0326791,0.0223519,-0.00165714,-0.00218561
374,-0.0320814,-0.46203,-0.0348161,0.0224793,-0.000297429,-0.00208618
375,-0.00956095,-0.461645,-0.0368503,0.022541,0.00107285,-0.00197985
376,0.012988,-0.459885,-0.0387747,0.0225357,0.00245218,-0.00186664
377,0.0354979,-0.456742,-0.0405825,0.0224621,0.00383895,-0.00174656
378,0.0578997,-0.452209,-0.0422669,0.0223188,0.00523145,-0.00161962
379,0.080123,-0.446282,-0.0438209,0.022104,0.00662782,-0.0014858
380,0.102095,-0.438957,-0.0452377,0.0218159,0.00802605,-0.00134511
381,0.123743,-0.430234,-0.0465103,0.0214523,0.00942389,-0.00119752
382,0.144988,-0.420115,-0.047632,0.0210111,0.0108189,-0.00104305
383,0.165753,-0.408603,-0.0485959,0.0204897,0.0122082,-0.000881681
384,0.185956,-0.395705,-0.0493949,0.0198854,0.0135887,-0.000713438
385,0.205513,-0.381433,-0.0500223,0.0191956,0.0149569,-0.000538348
386,0.224337,-0.3658,-0.0504713,0.0184172,0.0163088,-0.000356467
387,0.242337,-0.348824,-0.0507351,0.0175472,0.0176399,-0.000167882
388,0.259421,-0.33053,-0.050807,0.0165823,0.018945,2.72782e-05
389,0.275493,-0.310945,-0.0506805,0.0155194,0.0202184,0.000228833
390,0.290451,-0.290104,-0.0503494,0.0143553,0.0214534,0.000436535
391,0.304195,-0.26805,-0.0498077,0.0130869,0.0226425,0.000650058
392,0.316618,-0.244832,-0.0490497,0.0117114,0.0237775,0.000868977
393,0.327611,-0.220508,-0.0480702,0.0102262,0.0248487,0.00109275
394,0.337065,-0.195148,-0.0468648,0.00862942,0.0258457,0.00132069
395,0.344866,-0.168831,-0.0454296,0.00691971,0.0267566,0.00155195
396,0.3509,-0.14165,-0.0437618,0.00509681,0.0275683,0.00178549
397,0.355056,-0.11371,-0.0418596,0.00316168,0.0282665,0.00202004
398,0.357222,-0.0851324,-0.0397228,0.00111691,0.0288354,0.00225408
399,0.35729,-0.056055,-0.0373527,-0.00103289,0.0292581,0.00248582
400,0.355157,-0.0266325,-0.0347525,-0.0032807,0.0295168,0.00271313
401,0.35073,0.00296212,-0.0319279,-0.00561655,0.0295928,0.00293359
402,0.343927,0.0325366,-0.028887,-0.00802709,0.0294671,0.00314443
403,0.33468,0.06188,-0.0256408,-0.0104951,0.0291212,0.00334253
404,0.322942,0.0907628,-0.0222038,-0.0129993,0.0285372,0.00352449
405,0.308689,0.118939,-0.0185938,-0.0155138,0.0276995,0.00368667
406,0.291923,0.146146,-0.0148325,-0.0180083,0.0265956,0.00382526
407,0.272682,0.172115,-0.0109454,-0.0204483,0.0252171,0.00393641
408,0.251038,0.196567,-0.00696186,-0.0227959,0.0235614,0.00401643
409,0.227103,0.219225,-0.00291478,-0.0250105,0.0216326,0.00406192
410,0.201031,0.23982,0.00115972,-0.0270504,0.0194423,0.00407003
411,0.173017,0.258099,0.00522302,-0.0288749,0.0170108,0.00403867
412,0.143297,0.273832,0.00923482,-0.0304459,0.0143665,0.00396666
413,0.112142,0.286824,0.0131541,-0.0317303,0.0115455,0.00385393
414,0.0798543,0.296917,0.0169405,-0.032702,0.00859049,0.00370156
415,0.0467567,0.304,0.0205552,-0.0333431,0.00554886,0.00351179
416,0.0131866,0.308011,0.0239622,-0.0336454,0.00247044,0.00328794
417,-0.0205155,0.308939,0.0271293,-0.0336103,-0.000594904,0.00303421
418,-0.0540154,0.306822,0.0300289,-0.0332484,-0.00359958,0.00275546
419,-0.0869937,0.301742,0.0326386,-0.0325784,-0.00650032,0.00245694
420,-0.119154,0.293825,0.0349414,-0.0316257,-0.00925973,0.00214406
421,-0.150228,0.283228,0.0369256,-0.0304206,-0.0118472,0.00182206
422,-0.179978,0.270137,0.0385845,-0.0289962,-0.0142395,0.0014959
423,-0.208204,0.254757,0.0399165,-0.0273868,-0.0164203,0.00117006
424,-0.234737,0.237305,0.040924,-0.0256265,-0.0183799,0.000848451
425,-0.259443,0.218007,0.041613,-0.0237478,-0.0201145,0.000534374
426,-0.282219,0.197087,0.0419924,-0.0217809,-0.021625,0.000230525
427,-0.302992,0.174769,0.0420739,-0.0197534,-0.0229163,-6.09794e-05
428,-0.321715,0.151268,0.0418705,-0.0176893,-0.0239962,-0.000338551
429,-0.338361,0.12679,0.041397,-0.0156098,-0.0248745,-0.000601067
430,-0.352926,0.101532,0.0406687,-0.0135329,-0.0255626,-0.000847801
431,-0.365419,0.075679,0.0397018,-0.0114737,-0.0260725,-0.00107835
432,-0.375867,0.0494018,0.0385126,-0.00944451,-0.0264167,-0.0012926
433,-0.384303,0.0228603,0.0371174,-0.00745555,-0.0266073,-0.00149061
434,-0.390774,-0.00379813,0.0355322,-0.00551487,-0.0266565,-0.00167264
435,-0.39533,-0.0304379,0.033773,-0.00362876,-0.0265757,-0.00183903
436,-0.398029,-0.0569347,0.0318552,-0.00180207,-0.0263757,-0.00199024
437,-0.398933,-0.0831747,0.0297936,-3.83958e-05,-0.0260668,-0.00212676
438,-0.398106,-0.109054,0.0276028,0.00165969,-0.0256583,-0.00224913
439,-0.395615,-0.134477,0.0252966,0.00329045,-0.0251588,-0.00235789
440,-0.391527,-0.159357,0.0228884,0.00485278,-0.0245765,-0.0024536
441,-0.385912,-0.183616,0.0203908,0.00634615,-0.0239185,-0.0025368
442,-0.378838,-0.207181,0.0178162,0.0077704,-0.0231914,-0.00260802
443,-0.370375,-0.229986,0.0151762,0.0091257,-0.0224013,-0.00266776
444,-0.360592,-0.251971,0.0124821,0.0104124,-0.0215535,-0.0027165
445,-0.349556,-0.273081,0.0097447,0.0116312,-0.0206531,-0.0027547
446,-0.337336,-0.293266,0.00697425,0.0127826,-0.0197043,-0.00278277
447,-0.323998,-0.312479,0.0041807,0.0138673,-0.0187112,-0.00280111
448,-0.309609,-0.330678,0.00137358,0.0148862,-0.0176775,-0.00281009
449,-0.294234,-0.347824,-0.00143791,0.0158399,-0.0166064,-0.00281002
450,-0.277938,-0.363882,-0.0042449,0.016729,-0.0155008,-0.00280123
451,-0.260785,-0.378817,-0.0070388,0.0175543,-0.0143634,-0.00278397
452,-0.242839,-0.3926,-0.0098113,0.0183162,-0.0131968,-0.00275851
453,-0.224163,-0.405203,-0.0125543,0.0190152,-0.012003,-0.00272506
454,-0.204819,-0.4166,-0.0152599,0.0196515,-0.0107841,-0.00268382
455,-0.184871,-0.426766,-0.0179204,0.0202255,-0.0095421,-0.00263497
456,-0.16438,-0.435679,-0.0205284,0.0207373,-0.0082786,-0.00257865
457,-0.143408,-0.443318,-0.0230763,0.0211867,-0.0069953,-0.00251499
458,-0.122018,-0.449665,-0.025557,0.0215736,-0.00569373,-0.00244411
459,-0.100273,-0.454703,-0.0279632,0.0218976,-0.00437539,-0.00236609
460,-0.0782351,-0.458414,-0.0302878,0.0221582,-0.00304172,-0.002281
461,-0.0559686,-0.460784,-0.0325239,0.0223549,-0.00169415,-0.00218891
462,-0.0335377,-0.461801,-0.0346644,0.0224867,-0.000334118,-0.00208986
463,-0.0110076,-0.461452,-0.0367025,0.0225528,0.00103691,-0.00198387
464,0.0115553,-0.459728,-0.0386311,0.0225518,0.00241741,-0.00187096
465,0.0340834,-0.456619,-0.0404433,0.0224824,0.00380578,-0.00175113
466,0.0565076,-0.452118,-0.0421323,0.0223431,0.00520032,-0.00162439
467,0.0787572,-0.446221,-0.0436912,0.0221322,0.00659915,-0.00149073
468,0.10076,-0.438924,-0.045113,0.0218477,0.00800026,-0.00135013
469,0.122441,-0.430225,-0.0463907,0.0214876,0.00940139,-0.00120258
470,0.143723,-0.420126,-0.0475175,0.0210494,0.0108,-0.00104809
471,0.164528,-0.408631,-0.0484863,0.0205306,0.0121934,-0.000886632
472,0.184773,-0.395746,-0.0492902,0.0199286,0.0135784,-0.000718232
473,0.204374,-0.381482,-0.0499224,0.0192406,0.0149514,-0.000542916
474,0.223243,-0.365852,-0.0503758,0.0184634,0.0163083,-0.000360736
475,0.24129,-0.348874,-0.0506436,0.017594,0.0176447,-0.000171777
476,0.258421,-0.330572,-0.0507192,0.0166292,0.0189553,2.38324e-05
477,0.274539,-0.310974,-0.050596,0.0155656,0.0202343,0.000225912
478,0.289544,-0.290115,-0.0502675,0.0144,0.021475,0.000434213
479,0.303331,-0.268036,-0.0497278,0.0131294,0.0226698,0.000648407
480,0.315795,-0.244788,-0.0489711,0.0117507,0.0238103,0.000868064
481,0.326826,-0.220429,-0.0479922,0.0102616,0.0248868,0.00109264
482,0.336313,-0.195028,-0.0467864,0.00865984,0.0258887,0.00132143
483,0.344141,-0.168666,-0.04535,0.00694431,0.0268039,0.00155358
484,0.350197,-0.141435,-0.0436801,0.00511468,0.0276193,0.00178804
485,0.354368,-0.113442,-0.041775,0.00317198,0.0283202,0.00202351
486,0.35654,-0.0848102,-0.0396342,0.00111887,0.0288908,0.00225846
487,0.356605,-0.0556769,-0.0372593,-0.00103992,0.029314,0.00249105
488,0.35446,-0.0261985,-0.0346535,-0.00329718,0.0295717,0.00271916
489,0.350012,0.00345014,-0.0318225,-0.00564271,0.0296451,0.0029403
490,0.343178,0.0330753,-0.0287745,-0.00806289,0.0295151,0.00315166
491,0.333891,0.062464,-0.0255209,-0.0105402,0.029163,0.00335011
492,0.322104,0.0913849,-0.0220762,-0.0130528,0.0285709,0.00353219
493,0.307793,0.11959,-0.0184585,-0.0155746,0.0277235,0.00369424
494,0.290963,0.146816,-0.0146898,-0.0180747,0.0266081,0.0038324
495,0.271653,0.172791,-0.0107958,-0.0205182,0.025217,0.00394284
496,0.249938,0.197236,-0.00680628,-0.0228669,0.0235477,0.00402185
497,0.225932,0.219874,-0.00275436,-0.0250797,0.021605,0.00406606
498,0.199793,0.240434,0.00132357,-0.0271151,0.0194014,0.00407265
499,0.171717,0.258666,0.00538868,-0.0289322,0.0169575,0.0040396
500,0.141944,0.27434,0.00940053,-0.0304932,0.0143025,0.0039658
501,0.110748,0.287263,0.0133181,-0.0317655,0.0114732,0.00385128
502,0.0784309,0.29728,0.0171009,-0.0327234,0.00851281,0.0036972
503,0.0453191,0.304284,0.0207104,-0.0333499,0.00546894,0.00350591
504,0.0117497,0.308215,0.0241108,-0.0336375,0.00239154,0.00328079
505,-0.0219371,0.309065,0.0272702,-0.0335883,-0.000669654,0.00302611
506,-0.0554082,0.306876,0.0301613,-0.0332137,-0.00366738,0.00274676
507,-0.088346,0.301733,0.0327622,-0.0325329,-0.00655886,0.00244801
508,-0.120456,0.293762,0.035056,-0.0315717,-0.00930727,0.00213523
509,-0.151472,0.283123,0.0370315,-0.0303606,-0.0118827,0.00181367
510,-0.18116,0.270003,0.0386823,-0.0289327,-0.0142623,0.00148822
511,-0.209321,0.254607,0.0400071,-0.0273222,-0.0164306,0.00116331
512,-0.235789,0.237151,0.0410083,-0.025563,-0.0183782,0.000842782
513,-0.260433,0.21786,0.0416922,-0.0236874,-0.0201016,0.000529895
514,-0.283151,0.196959,0.0420678,-0.0217253,-0.0216022,0.000227288
515,-0.303872,0.174668,0.0421466,-0.0197037,-0.0228849,-6.29698e-05
516,-0.322548,0.151202,0.0419419,-0.0176466,-0.0239577,-0.000339328
517,-0.339155,0.126766,0.0414681,-0.0155746,-0.0248304,-0.000600696
518,-0.353688,0.101555,0.0407408,-0.0135056,-0.0255143,-0.000846368
519,-0.366159,0.0757516,0.0397759,-0.0114544,-0.0260215,-0.00107596
520,-0.37659,0.0495265,0.0385895,-0.00943308,-0.0263641,-0.00128937
521,-0.385019,0.0230381,0.0371979,-0.00745175,-0.0265545,-0.00148666
522,-0.39149,-0.00356762,0.035617,-0.00551829,-0.0266044,-0.00166808
523,-0.396053,-0.0301559,0.0338626,-0.00363891,-0.0265252,-0.00183399
524,-0.398766,-0.0566033,0.03195,-0.00181838,-0.0263277,-0.00198484
525,-0.399689,-0.0827966,0.0298941,-6.02343e-05,-0.0260218,-0.00212111
526,-0.398886,-0.108632,0.027709,0.00163298,-0.0256169,-0.00224332
527,-0.396424,-0.134016,0.0254087,0.00325952,-0.0251216,-0.00235204
528,-0.392369,-0.158862,0.0230062,0.00481832,-0.0245437,-0.00244778
529,-0.38679,-0.18309,0.0205145,0.00630881,-0.0238903,-0.0025311
530,-0.379755,-0.206629,0.0179454,0.00773084,-0.0231681,-0.00260251
531,-0.371332,-0.229413,0.0153109,0.00908455,-0.0223829,-0.00266251
532,-0.361591,-0.251382,0.0126219,0.0103703,-0.0215401,-0.00271156
533,-0.350598,-0.272481,0.00988925,0.0115886,-0.0206445,-0.00275012
534,-0.33842,-0.29266,0.00712319,0.0127402,-0.0197005,-0.0027786
535,-0.325124,-0.311872,0.0043336,0.0138256,-0.0187122,-0.00279738
536,-0.310776,-0.330074,0.00152998,0.0148456,-0.017683,-0.00280683
537,-0.295441,-0.347228,-0.0012785,0.0158008,-0.0166161,-0.00280726
538,-0.279184,-0.363297,-0.00408298,0.016692,-0.0155146,-0.00279898
539,-0.262067,-0.378248,-0.00687491,0.0175196,-0.0143811,-0.00278226
540,-0.244154,-0.392051,-0.00964595,0.0182842,-0.0132179,-0.00275733
541,-0.225508,-0.404677,-0.012388,0.0189862,-0.0120273,-0.00272442
542,-0.206192,-0.416099,-0.0150933,0.0196259,-0.0108114,-0.00268372
543,-0.186267,-0.426294,-0.017754,0.0202035,-0.00957184,-0.0026354
544,-0.165796,-0.435237,-0.0203626,0.020719,-0.0083105,-0.0025796
545,-0.144841,-0.44291,-0.0229117,0.0211724,-0.00702896,-0.00251645
546,-0.123463,-0.449291,-0.0253941,0.0215634,-0.00572878,-0.00244606
547,-0.101726,-0.454364,-0.0278025,0.0218916,-0.00441142,-0.0023685
548,-0.0796921,-0.458112,-0.0301298,0.0221566,-0.00307832,-0.00228386
549,-0.0574251,-0.460519,-0.032369,0.0223577,-0.00173091,-0.00219218
550,-0.0349892,-0.461573,-0.0345129,0.0224939,-0.000370613,-0.00209351
551,-0.0124498,-0.46126,-0.0365548,0.0225643,0.00100111,-0.00198786
552,0.0101267,-0.459571,-0.0384876,0.0225676,0.00238274,-0.00187525
553,0.0326727,-0.456496,-0.0403042,0.0225024,0.00377267,-0.00175568
554,0.055119,-0.452028,-0.0419979,0.0223672,0.00516919,-0.00162915
555,0.0773947,-0.446161,-0.0435616,0.0221602,0.00657044,-0.00149564
556,0.0994271,-0.438891,-0.0449884,0.0218794,0.00797438,-0.00135514
557,0.121141,-0.430216,-0.0462712,0.0215226,0.00937877,-0.00120764
558,0.14246,-0.420138,-0.047403,0.0210874,0.0107811,-0.00105313
559,0.163304,-0.40866,-0.0483768,0.0205714,0.0121785,-0.00089159
560,0.183592,-0.395788,-0.0491857,0.0199717,0.0135679,-0.000723039
561,0.203237,-0.381532,-0.0498225,0.0192855,0.0149456,-0.000547501
562,0.222152,-0.365905,-0.0502804,0.0185096,0.0163076,-0.000365026
563,0.240246,-0.348926,-0.0505524,0.0176409,0.0176492,-0.000175697
564,0.257424,-0.330617,-0.0506317,0.0166761,0.0189653,2.03574e-05
565,0.273589,-0.311006,-0.0505117,0.0156118,0.0202499,0.000222958
566,0.288639,-0.290128,-0.0501859,0.0144449,0.0214962,0.000431855
567,0.30247,-0.268025,-0.0496482,0.013172,0.0226967,0.000646717
568,0.314976,-0.244747,-0.0488928,0.0117903,0.0238427,0.00086711
569,0.326044,-0.220353,-0.0479145,0.0102971,0.0249246,0.00109248
570,0.335564,-0.194912,-0.0467085,0.00869054,0.0259313,0.00132212
571,0.343421,-0.168505,-0.0452709,0.0069692,0.026851,0.00155516
572,0.349499,-0.141225,-0.043599,0.00513288,0.02767,0.00179053
573,0.353683,-0.11318,-0.0416909,0.00318262,0.0283737,0.00202693
574,0.355862,-0.0844934,-0.0395463,0.0011212,0.028946,0.00226278
575,0.355925,-0.0553043,-0.0371666,-0.00104655,0.0293696,0.00249624
576,0.35377,-0.0257705,-0.0345552,-0.00331322,0.0296264,0.00272512
577,0.349301,0.00393192,-0.0317178,-0.00566841,0.0296972,0.00294694
578,0.342436,0.0336073,-0.0286629,-0.00809819,0.0295628,0.00315882
579,0.333109,0.0630411,-0.0254019,-0.0105847,0.0292045,0.00335761
580,0.321272,0.092,-0.0219496,-0.0131057,0.0286044,0.00353981
581,0.306905,0.120234,-0.0183243,-0.0156346,0.0277471,0.00370171
582,0.290012,0.147479,-0.0145482,-0.0181402,0.0266204,0.00383945
583,0.270634,0.17346,-0.0106475,-0.0205872,0.0252166,0.00394917
584,0.248849,0.197898,-0.0066521,-0.0229368,0.023534,0.00402716
585,0.224773,0.220515,-0.00259545,-0.0251479,0.0215776,0.00407008
586,0.198567,0.241041,0.0014858,-0.0271786,0.0193606,0.00407517
587,0.170431,0.259225,0.00555262,-0.0289882,0.0169046,0.00404043
588,0.140607,0.274841,0.00956442,-0.0305392,0.0142392,0.00396486
589,0.10937,0.287696,0.0134801,-0.0317993,0.0114019,0.00384857
590,0.0770258,0.297638,0.0172594,-0.0327436,0.00843632,0.00369281
591,0.0439009,0.304564,0.0208637,-0.0333556,0.00539044,0.00350003
592,0.0103331,0.308416,0.0242575,-0.0336287,0.00231425,0.00327368
593,-0.0233378,0.309191,0.0274093,-0.0335658,-0.000742659,0.00301807
594,-0.0567798,0.306931,0.030292,-0.0331787,-0.00373336,0.00273816
595,-0.0896768,0.301726,0.032884,-0.0324874,-0.00661557,0.0024392
596,-0.121736,0.293704,0.035169,-0.031518,-0.00935304,0.00212656
597,-0.152695,0.283025,0.037136,-0.0303011,-0.0119164,0.00180545
598,-0.182322,0.269878,0.0387789,-0.0288699,-0.0142837,0.00148071
599,-0.210419,0.254466,0.0400966,-0.0272586,-0.0164395,0.00115672
600,-0.236824,0.237008,0.0410917,-0.0255007,-0.0183753,0.000837279
601,-0.261406,0.217726,0.0417707,-0.0236282,-0.0200879,0.000525571
602,-0.284067,0.196843,0.0421426,-0.0216708,-0.0215787,0.00022419
603,-0.304736,0.17458,0.0422189,-0.0196552,-0.0228531,-6.4839e-05
604,-0.323366,0.15115,0.0420129,-0.0176049,-0.0239189,-0.000340004
605,-0.339936,0.126756,0.0415391,-0.0155404,-0.0247862,-0.000600243
606,-0.354439,0.101591,0.0408128,-0.0134792,-0.0254661,-0.000844875
607,-0.366887,0.0758374,0.0398498,-0.0114358,-0.0259707,-0.00107353
608,-0.377304,0.0496641,0.0386663,-0.0094223,-0.0263119,-0.00128611
609,-0.385726,0.0232282,0.0372783,-0.00744845,-0.0265021,-0.0014827
610,-0.392197,-0.00332523,0.0357017,-0.00552208,-0.0265528,-0.00166353
611,-0.396767,-0.0298625,0.0339522,-0.00364929,-0.0264753,-0.00182898
612,-0.399493,-0.056261,0.0320448,-0.00183478,-0.0262802,-0.00197947
613,-0.400436,-0.0824083,0.0299943,-8.20485e-05,-0.0259774,-0.0021155
614,-0.399657,-0.108201,0.027815,0.0016064,-0.0255762,-0.00223757
615,-0.397224,-0.133546,0.0255204,0.00322884,-0.0250849,-0.00234624
616,-0.393201,-0.158357,0.0231238,0.0047842,-0.0245114,-0.00244203
617,-0.387658,-0.182556,0.0206377,0.00627191,-0.0238626,-0.00252547
618,-0.380661,-0.206069,0.0180743,0.0076918,-0.0231452,-0.00259707
619,-0.372279,-0.228833,0.015445,0.00904398,-0.0223648,-0.00265733
620,-0.362578,-0.250787,0.0127611,0.0103288,-0.0215269,-0.0027067
621,-0.351627,-0.271875,0.0100331,0.0115468,-0.0206361,-0.00274562
622,-0.339491,-0.292047,0.00727138,0.0126985,-0.0196969,-0.0027745
623,-0.326237,-0.311258,0.00448568,0.0137846,-0.0187132,-0.00279372
624,-0.311929,-0.329463,0.00168549,0.0148058,-0.0176884,-0.00280364
625,-0.296634,-0.346625,-0.00112004,0.0157626,-0.0166258,-0.00280456
626,-0.280413,-0.362706,-0.00392207,0.0166558,-0.0155283,-0.00279679
627,-0.263331,-0.377673,-0.00671206,0.0174858,-0.0143985,-0.00278059
628,-0.245451,-0.391495,-0.00948171,0.0182531,-0.0132388,-0.00275619
629,-0.226835,-0.404143,-0.0122229,0.0189582,-0.0120513,-0.00272382
630,-0.207545,-0.415591,-0.0149278,0.0196012,-0.0108381,-0.00268365
631,-0.187644,-0.425813,-0.0175887,0.0201823,-0.00960106,-0.00263585
632,-0.167192,-0.434787,-0.0201981,0.0207016,-0.0083418,-0.00258057
633,-0.146252,-0.442492,-0.0227484,0.0211589,-0.00706198,-0.00251792
634,-0.124886,-0.448907,-0.0252325,0.0215539,-0.00576311,-0.002448
635,-0.103156,-0.454015,-0.0276431,0.0218864,-0.00444667,-0.00237091
636,-0.0811255,-0.457798,-0.029973,0.0221557,-0.00311408,-0.0022867
637,-0.0588573,-0.460242,-0.0322152,0.022361,-0.00176676,-0.00219543
638,-0.036416,-0.461331,-0.0343626,0.0225015,-0.000406134,-0.00209712
639,-0.0138667,-0.461054,-0.0364083,0.0225762,0.00096634,-0.0019918
640,0.00872391,-0.459399,-0.0383451,0.0225838,0.00234915,-0.00187948
641,0.0312882,-0.456357,-0.0401662,0.0225227,0.00374069,-0.00176016
642,0.0537569,-0.451919,-0.0418645,0.0223915,0.00513926,-0.00163383
643,0.0760589,-0.446081,-0.0434329,0.0221883,0.00654297,-0.00150047
644,0.0981212,-0.438837,-0.0448646,0.0219111,0.00794981,-0.00136007
645,0.119869,-0.430186,-0.0461523,0.0215576,0.00935749,-0.0012126
646,0.141224,-0.420127,-0.0472891,0.0211254,0.0107635,-0.00105805
647,0.162108,-0.408665,-0.0482678,0.020612,0.012165,-0.00089642
648,0.182437,-0.395804,-0.0490814,0.0200145,0.0135588,-0.000727707
649,0.202126,-0.381555,-0.0497228,0.0193299,0.0149412,-0.000551934
650,0.221086,-0.36593,-0.050185,0.0185552,0.0163083,-0.000369152
651,0.239226,-0.348947,-0.0504609,0.0176871,0.0176552,-0.000179441
652,0.25645,-0.330629,-0.0505438,0.0167222,0.0189768,1.70715e-05
653,0.272661,-0.311004,-0.0504268,0.0156571,0.020267,0.000220205
654,0.287756,-0.290107,-0.0501035,0.0144886,0.021519,0.00042971
655,0.30163,-0.267978,-0.0495676,0.0132133,0.0227251,0.000645252
656,0.314175,-0.244669,-0.0488134,0.0118283,0.0238766,0.000866392
657,0.32528,-0.220238,-0.0478353,0.010331,0.0249636,0.00109257
658,0.334831,-0.194756,-0.0466288,0.00871937,0.0259752,0.00132307
659,0.342714,-0.168302,-0.0451899,0.00699206,0.026899,0.00155701
660,0.348812,-0.140973,-0.0435157,0.00514885,0.0277216,0.0017933
661,0.353009,-0.112875,-0.0416043,0.00319087,0.0284279,0.00203061
662,0.355192,-0.0841327,-0.0394556,0.00112097,0.0290017,0.00226737
663,0.35525,-0.0548875,-0.0370709,-0.00105587,0.0294255,0.00250168
664,0.353081,-0.025298,-0.0344536,-0.00333208,0.029681,0.00273133
665,0.348588,0.00445791,-0.0316097,-0.00569699,0.0297488,0.0029538
666,0.34169,0.0341831,-0.0285477,-0.0081364,0.0296098,0.00316619
667,0.33232,0.063661,-0.0252791,-0.0106321,0.0292448,0.00336528
668,0.320431,0.0926565,-0.021819,-0.0131614,0.0286364,0.00354755
669,0.306004,0.120918,-0.018186,-0.0156973,0.0277689,0.00370926
670,0.289046,0.148179,-0.0144025,-0.0182082,0.0266305,0.00384653
671,0.269598,0.174164,-0.010495,-0.0206582,0.0252138,0.00395547
672,0.247741,0.198592,-0.00649377,-0.0230083,0.0235174,0.0040324
673,0.223594,0.221186,-0.00243249,-0.0252172,0.0215472,0.00407399
674,0.19732,0.241675,0.00165193,-0.0272428,0.0193169,0.00407751
675,0.169124,0.259809,0.00572025,-0.0290444,0.0168487,0.00404105
676,0.139248,0.275363,0.00973178,-0.0305849,0.014173,0.00396368
677,0.107971,0.288147,0.0136454,-0.0318325,0.0113279,0.00384559
678,0.0756004,0.298012,0.0174208,-0.0327627,0.00835755,0.00368815
679,0.0424637,0.304857,0.0210197,-0.03336,0.00531005,0.00349388
680,0.00889905,0.30863,0.0244066,-0.0336184,0.00223548,0.00326631
681,-0.0247543,0.309327,0.0275505,-0.0335415,-0.000816718,0.00300982
682,-0.0581653,0.306997,0.0304246,-0.033142,-0.0038,0.00272936
683,-0.0910199,0.301729,0.0330077,-0.0324403,-0.00667256,0.00243023
684,-0.123028,0.293655,0.0352837,-0.0314628,-0.00939877,0.00211777
685,-0.153928,0.282937,0.037242,-0.0302403,-0.0119499,0.00179714
686,-0.183492,0.269762,0.038877,-0.028806,-0.0143045,0.00147316
687,-0.211524,0.254336,0.0401875,-0.027194,-0.0164479,0.00115013
688,-0.237864,0.236875,0.0411766,-0.0254376,-0.0183718,0.000831787
689,-0.262385,0.217603,0.0418506,-0.0235685,-0.0200734,0.000521279
690,-0.284988,0.19674,0.0422189,-0.021616,-0.0215545,0.00022114
691,-0.305605,0.174506,0.0422928,-0.0196065,-0.0228206,-6.66486e-05
692,-0.32419,0.151111,0.0420856,-0.0175632,-0.0238795,-0.000340612
693,-0.340722,0.12676,0.0416118,-0.0155063,-0.0247414,-0.000599718
694,-0.355194,0.101642,0.0408865,-0.0134529,-0.0254174,-0.000843306
695,-0.36762,0.0759391,0.0399256,-0.0114175,-0.0259193,-0.00107103
696,-0.378023,0.0498181,0.0387451,-0.00941181,-0.0262593,-0.00128278
697,-0.386438,0.0234351,0.0373608,-0.0074455,-0.0264493,-0.00147866
698,-0.39291,-0.00306577,0.0357886,-0.00552625,-0.0265008,-0.00165892
699,-0.397488,-0.0295518,0.0340439,-0.00366008,-0.0264251,-0.0018239
700,-0.400228,-0.0559013,0.0321418,-0.00185162,-0.0262325,-0.00197405
701,-0.40119,-0.0820023,0.0300969,-0.000104302,-0.0259329,-0.00210983
702,-0.400436,-0.107753,0.0279233,0.00157937,-0.0255354,-0.00223178
703,-0.398032,-0.133059,0.0256346,0.00319771,-0.0250482,-0.0023404
704,-0.394043,-0.157835,0.0232438,0.00474963,-0.0244791,-0.00243624
705,-0.388535,-0.182003,0.0207634,0.00623456,-0.023835,-0.00251981
706,-0.381577,-0.205492,0.0182056,0.00765232,-0.0231224,-0.00259161
707,-0.373235,-0.228235,0.0155817,0.00900299,-0.0223469,-0.00265212
